index,actual,predicted,probability,cumul_pos,cost,revenue,profit
19631,0.0,0.0,0.0,3611,80132,54165,-25967
19632,0.0,0.0,0.0,3611,80136,54165,-25971
19634,0.0,0.0,0.0,3611,80140,54165,-25975
19635,0.0,0.0,0.0,3611,80144,54165,-25979
19636,0.0,0.0,0.0,3611,80148,54165,-25983
19637,0.0,0.0,0.0,3611,80152,54165,-25987
19639,0.0,0.0,0.0,3611,80156,54165,-25991
19640,0.0,0.0,0.0,3611,80160,54165,-25995
19641,0.0,0.0,0.0,3611,80164,54165,-25999
19642,0.0,0.0,0.0,3611,80168,54165,-26003
19643,0.0,0.0,0.0,3611,80172,54165,-26007
19644,0.0,0.0,0.0,3611,80176,54165,-26011
19646,0.0,0.0,0.0,3611,80180,54165,-26015
19647,0.0,0.0,0.0,3611,80184,54165,-26019
19648,0.0,0.0,0.0,3611,80188,54165,-26023
19649,0.0,0.0,0.0,3611,80192,54165,-26027
19650,0.0,0.0,0.0,3611,80196,54165,-26031
19651,0.0,0.0,0.0,3611,80200,54165,-26035
19652,0.0,0.0,0.0,3611,80204,54165,-26039
19654,0.0,0.0,0.0,3611,80208,54165,-26043
19655,0.0,0.0,0.0,3611,80212,54165,-26047
19656,0.0,0.0,0.0,3611,80216,54165,-26051
19657,0.0,0.0,0.0,3611,80220,54165,-26055
19658,0.0,0.0,0.0,3611,80224,54165,-26059
19659,0.0,0.0,0.0,3611,80228,54165,-26063
19660,0.0,0.0,0.0,3611,80232,54165,-26067
19661,0.0,0.0,0.0,3611,80236,54165,-26071
19662,0.0,0.0,0.0,3611,80240,54165,-26075
19663,0.0,0.0,0.0,3611,80244,54165,-26079
19664,0.0,0.0,0.0,3611,80248,54165,-26083
19665,0.0,0.0,0.0,3611,80252,54165,-26087
19666,0.0,0.0,0.0,3611,80256,54165,-26091
19667,0.0,0.0,0.0,3611,80260,54165,-26095
19668,0.0,0.0,0.0,3611,80264,54165,-26099
19669,0.0,0.0,0.0,3611,80268,54165,-26103
19670,0.0,0.0,0.0,3611,80272,54165,-26107
19671,0.0,0.0,0.0,3611,80276,54165,-26111
19672,0.0,0.0,0.0,3611,80280,54165,-26115
19673,0.0,0.0,0.0,3611,80284,54165,-26119
19674,0.0,0.0,0.0,3611,80288,54165,-26123
19675,0.0,0.0,0.0,3611,80292,54165,-26127
19676,0.0,0.0,0.0,3611,80296,54165,-26131
19677,0.0,0.0,0.0,3611,80300,54165,-26135
19678,0.0,0.0,0.0,3611,80304,54165,-26139
19679,0.0,0.0,0.0,3611,80308,54165,-26143
19680,0.0,0.0,0.0,3611,80312,54165,-26147
19681,0.0,0.0,0.0,3611,80316,54165,-26151
19682,0.0,0.0,0.0,3611,80320,54165,-26155
19683,0.0,0.0,0.0,3611,80324,54165,-26159
19684,0.0,0.0,0.0,3611,80328,54165,-26163
19685,0.0,0.0,0.0,3611,80332,54165,-26167
19686,0.0,0.0,0.0,3611,80336,54165,-26171
19688,0.0,0.0,0.0,3611,80340,54165,-26175
19689,0.0,0.0,0.0,3611,80344,54165,-26179
19690,0.0,0.0,0.0,3611,80348,54165,-26183
19691,0.0,0.0,0.0,3611,80352,54165,-26187
19693,0.0,0.0,0.0,3611,80356,54165,-26191
19694,0.0,0.0,0.0,3611,80360,54165,-26195
19695,0.0,0.0,0.0,3611,80364,54165,-26199
19698,0.0,0.0,0.0,3611,80368,54165,-26203
19699,0.0,0.0,0.0,3611,80372,54165,-26207
19700,0.0,0.0,0.0,3611,80376,54165,-26211
19701,0.0,0.0,0.0,3611,80380,54165,-26215
19702,0.0,0.0,0.0,3611,80384,54165,-26219
19703,0.0,0.0,0.0,3611,80388,54165,-26223
19704,0.0,0.0,0.0,3611,80392,54165,-26227
19705,0.0,0.0,0.0,3611,80396,54165,-26231
19706,0.0,0.0,0.0,3611,80400,54165,-26235
19708,0.0,0.0,0.0,3611,80404,54165,-26239
19709,0.0,0.0,0.0,3611,80408,54165,-26243
19710,0.0,0.0,0.0,3611,80412,54165,-26247
19711,0.0,0.0,0.0,3611,80416,54165,-26251
19712,0.0,0.0,0.0,3611,80420,54165,-26255
19713,0.0,0.0,0.0,3611,80424,54165,-26259
19714,0.0,0.0,0.0,3611,80428,54165,-26263
19715,0.0,0.0,0.0,3611,80432,54165,-26267
19717,0.0,0.0,0.0,3611,80436,54165,-26271
19718,0.0,0.0,0.0,3611,80440,54165,-26275
19719,0.0,0.0,0.0,3611,80444,54165,-26279
19721,0.0,0.0,0.0,3611,80448,54165,-26283
19722,0.0,0.0,0.0,3611,80452,54165,-26287
19723,0.0,0.0,0.0,3611,80456,54165,-26291
19724,0.0,0.0,0.0,3611,80460,54165,-26295
19725,0.0,0.0,0.0,3611,80464,54165,-26299
19726,0.0,0.0,0.0,3611,80468,54165,-26303
19727,0.0,0.0,0.0,3611,80472,54165,-26307
19728,0.0,0.0,0.0,3611,80476,54165,-26311
19729,0.0,0.0,0.0,3611,80480,54165,-26315
19730,0.0,0.0,0.0,3611,80484,54165,-26319
19731,0.0,0.0,0.0,3611,80488,54165,-26323
19732,0.0,0.0,0.0,3611,80492,54165,-26327
19733,0.0,0.0,0.0,3611,80496,54165,-26331
19734,0.0,0.0,0.0,3611,80500,54165,-26335
19735,0.0,0.0,0.0,3611,80504,54165,-26339
19736,0.0,0.0,0.0,3611,80508,54165,-26343
19737,0.0,0.0,0.0,3611,80512,54165,-26347
19738,0.0,0.0,0.0,3611,80516,54165,-26351
19739,0.0,0.0,0.0,3611,80520,54165,-26355
19740,0.0,0.0,0.0,3611,80524,54165,-26359
19742,0.0,0.0,0.0,3611,80528,54165,-26363
19743,0.0,0.0,0.0,3611,80532,54165,-26367
19744,0.0,0.0,0.0,3611,80536,54165,-26371
19745,0.0,0.0,0.0,3611,80540,54165,-26375
19746,0.0,0.0,0.0,3611,80544,54165,-26379
19747,0.0,0.0,0.0,3611,80548,54165,-26383
19748,0.0,0.0,0.0,3611,80552,54165,-26387
19749,0.0,0.0,0.0,3611,80556,54165,-26391
19750,0.0,0.0,0.0,3611,80560,54165,-26395
19751,0.0,0.0,0.0,3611,80564,54165,-26399
19752,0.0,0.0,0.0,3611,80568,54165,-26403
19753,0.0,0.0,0.0,3611,80572,54165,-26407
19755,0.0,0.0,0.0,3611,80576,54165,-26411
19756,0.0,0.0,0.0,3611,80580,54165,-26415
19757,0.0,0.0,0.0,3611,80584,54165,-26419
19758,0.0,0.0,0.0,3611,80588,54165,-26423
19760,0.0,0.0,0.0,3611,80592,54165,-26427
19761,0.0,0.0,0.0,3611,80596,54165,-26431
19762,0.0,0.0,0.0,3611,80600,54165,-26435
19763,0.0,0.0,0.0,3611,80604,54165,-26439
19764,0.0,0.0,0.0,3611,80608,54165,-26443
19765,0.0,0.0,0.0,3611,80612,54165,-26447
19766,0.0,0.0,0.0,3611,80616,54165,-26451
19767,0.0,0.0,0.0,3611,80620,54165,-26455
19769,0.0,0.0,0.0,3611,80624,54165,-26459
19770,0.0,0.0,0.0,3611,80628,54165,-26463
19771,0.0,0.0,0.0,3611,80632,54165,-26467
19772,0.0,0.0,0.0,3611,80636,54165,-26471
19773,0.0,0.0,0.0,3611,80640,54165,-26475
19774,0.0,0.0,0.0,3611,80644,54165,-26479
19775,0.0,0.0,0.0,3611,80648,54165,-26483
19776,0.0,0.0,0.0,3611,80652,54165,-26487
19777,0.0,0.0,0.0,3611,80656,54165,-26491
19778,0.0,0.0,0.0,3611,80660,54165,-26495
19779,0.0,0.0,0.0,3611,80664,54165,-26499
19780,0.0,0.0,0.0,3611,80668,54165,-26503
19781,0.0,0.0,0.0,3611,80672,54165,-26507
19782,0.0,0.0,0.0,3611,80676,54165,-26511
19784,0.0,0.0,0.0,3611,80680,54165,-26515
19785,0.0,0.0,0.0,3611,80684,54165,-26519
19786,0.0,0.0,0.0,3611,80688,54165,-26523
19787,0.0,0.0,0.0,3611,80692,54165,-26527
19788,0.0,0.0,0.0,3611,80696,54165,-26531
19789,0.0,0.0,0.0,3611,80700,54165,-26535
19790,0.0,0.0,0.0,3611,80704,54165,-26539
19791,0.0,0.0,0.0,3611,80708,54165,-26543
19793,0.0,0.0,0.0,3611,80712,54165,-26547
19795,0.0,0.0,0.0,3611,80716,54165,-26551
19796,0.0,0.0,0.0,3611,80720,54165,-26555
19797,0.0,0.0,0.0,3611,80724,54165,-26559
19798,0.0,0.0,0.0,3611,80728,54165,-26563
19799,0.0,0.0,0.0,3611,80732,54165,-26567
19800,0.0,0.0,0.0,3611,80736,54165,-26571
19801,0.0,0.0,0.0,3611,80740,54165,-26575
19802,0.0,0.0,0.0,3611,80744,54165,-26579
19803,0.0,0.0,0.0,3611,80748,54165,-26583
19804,0.0,0.0,0.0,3611,80752,54165,-26587
19805,0.0,0.0,0.0,3611,80756,54165,-26591
19807,0.0,0.0,0.0,3611,80760,54165,-26595
19808,0.0,0.0,0.0,3611,80764,54165,-26599
19809,0.0,0.0,0.0,3611,80768,54165,-26603
19810,0.0,0.0,0.0,3611,80772,54165,-26607
19811,0.0,0.0,0.0,3611,80776,54165,-26611
19813,0.0,0.0,0.0,3611,80780,54165,-26615
19814,0.0,0.0,0.0,3611,80784,54165,-26619
19816,0.0,0.0,0.0,3611,80788,54165,-26623
19817,0.0,0.0,0.0,3611,80792,54165,-26627
19818,0.0,0.0,0.0,3611,80796,54165,-26631
19819,0.0,0.0,0.0,3611,80800,54165,-26635
19820,0.0,0.0,0.0,3611,80804,54165,-26639
19821,0.0,0.0,0.0,3611,80808,54165,-26643
19823,0.0,0.0,0.0,3611,80812,54165,-26647
19824,0.0,0.0,0.0,3611,80816,54165,-26651
19827,0.0,0.0,0.0,3611,80820,54165,-26655
19828,0.0,0.0,0.0,3611,80824,54165,-26659
19829,0.0,0.0,0.0,3611,80828,54165,-26663
19830,0.0,0.0,0.0,3611,80832,54165,-26667
19831,0.0,0.0,0.0,3611,80836,54165,-26671
19832,0.0,0.0,0.0,3611,80840,54165,-26675
19834,0.0,0.0,0.0,3611,80844,54165,-26679
19835,0.0,0.0,0.0,3611,80848,54165,-26683
19836,0.0,0.0,0.0,3611,80852,54165,-26687
19837,0.0,0.0,0.0,3611,80856,54165,-26691
19838,0.0,0.0,0.0,3611,80860,54165,-26695
19839,0.0,0.0,0.0,3611,80864,54165,-26699
19841,0.0,0.0,0.0,3611,80868,54165,-26703
19843,0.0,0.0,0.0,3611,80872,54165,-26707
19844,0.0,0.0,0.0,3611,80876,54165,-26711
19846,0.0,0.0,0.0,3611,80880,54165,-26715
19847,0.0,0.0,0.0,3611,80884,54165,-26719
19848,0.0,0.0,0.0,3611,80888,54165,-26723
19849,0.0,0.0,0.0,3611,80892,54165,-26727
19850,0.0,0.0,0.0,3611,80896,54165,-26731
19851,0.0,0.0,0.0,3611,80900,54165,-26735
19852,0.0,0.0,0.0,3611,80904,54165,-26739
19853,0.0,0.0,0.0,3611,80908,54165,-26743
19854,0.0,0.0,0.0,3611,80912,54165,-26747
19855,0.0,0.0,0.0,3611,80916,54165,-26751
19856,0.0,0.0,0.0,3611,80920,54165,-26755
19858,0.0,0.0,0.0,3611,80924,54165,-26759
19859,0.0,0.0,0.0,3611,80928,54165,-26763
19860,0.0,0.0,0.0,3611,80932,54165,-26767
19861,0.0,0.0,0.0,3611,80936,54165,-26771
19862,0.0,0.0,0.0,3611,80940,54165,-26775
19863,0.0,0.0,0.0,3611,80944,54165,-26779
19864,0.0,0.0,0.0,3611,80948,54165,-26783
19866,0.0,0.0,0.0,3611,80952,54165,-26787
19867,0.0,0.0,0.0,3611,80956,54165,-26791
19868,0.0,0.0,0.0,3611,80960,54165,-26795
19869,0.0,0.0,0.0,3611,80964,54165,-26799
19872,0.0,0.0,0.0,3611,80968,54165,-26803
19873,0.0,0.0,0.0,3611,80972,54165,-26807
19874,0.0,0.0,0.0,3611,80976,54165,-26811
19875,0.0,0.0,0.0,3611,80980,54165,-26815
19876,0.0,0.0,0.0,3611,80984,54165,-26819
19877,0.0,0.0,0.0,3611,80988,54165,-26823
19878,0.0,0.0,0.0,3611,80992,54165,-26827
19879,0.0,0.0,0.0,3611,80996,54165,-26831
19880,0.0,0.0,0.0,3611,81000,54165,-26835
19882,0.0,0.0,0.0,3611,81004,54165,-26839
19883,0.0,0.0,0.0,3611,81008,54165,-26843
19884,0.0,0.0,0.0,3611,81012,54165,-26847
19885,0.0,0.0,0.0,3611,81016,54165,-26851
19887,0.0,0.0,0.0,3611,81020,54165,-26855
19888,0.0,0.0,0.0,3611,81024,54165,-26859
19889,0.0,0.0,0.0,3611,81028,54165,-26863
19890,0.0,0.0,0.0,3611,81032,54165,-26867
19891,0.0,0.0,0.0,3611,81036,54165,-26871
19892,0.0,0.0,0.0,3611,81040,54165,-26875
19893,0.0,0.0,0.0,3611,81044,54165,-26879
19894,0.0,0.0,0.0,3611,81048,54165,-26883
19895,0.0,0.0,0.0,3611,81052,54165,-26887
19896,0.0,0.0,0.0,3611,81056,54165,-26891
19897,0.0,0.0,0.0,3611,81060,54165,-26895
19898,0.0,0.0,0.0,3611,81064,54165,-26899
19900,0.0,0.0,0.0,3611,81068,54165,-26903
19901,0.0,0.0,0.0,3611,81072,54165,-26907
19903,0.0,0.0,0.0,3611,81076,54165,-26911
19905,0.0,0.0,0.0,3611,81080,54165,-26915
19907,0.0,0.0,0.0,3611,81084,54165,-26919
19909,0.0,0.0,0.0,3611,81088,54165,-26923
19910,0.0,0.0,0.0,3611,81092,54165,-26927
19911,0.0,0.0,0.0,3611,81096,54165,-26931
19912,0.0,0.0,0.0,3611,81100,54165,-26935
19914,0.0,0.0,0.0,3611,81104,54165,-26939
19915,0.0,0.0,0.0,3611,81108,54165,-26943
19916,0.0,0.0,0.0,3611,81112,54165,-26947
19917,0.0,0.0,0.0,3611,81116,54165,-26951
19918,0.0,0.0,0.0,3611,81120,54165,-26955
19919,0.0,0.0,0.0,3611,81124,54165,-26959
19920,0.0,0.0,0.0,3611,81128,54165,-26963
19924,0.0,0.0,0.0,3611,81132,54165,-26967
19925,0.0,0.0,0.0,3611,81136,54165,-26971
19928,0.0,0.0,0.0,3611,81140,54165,-26975
19930,0.0,0.0,0.0,3611,81144,54165,-26979
19931,0.0,0.0,0.0,3611,81148,54165,-26983
19932,0.0,0.0,0.0,3611,81152,54165,-26987
19933,0.0,0.0,0.0,3611,81156,54165,-26991
19934,0.0,0.0,0.0,3611,81160,54165,-26995
19935,0.0,0.0,0.0,3611,81164,54165,-26999
19936,0.0,0.0,0.0,3611,81168,54165,-27003
19937,0.0,0.0,0.0,3611,81172,54165,-27007
19939,0.0,0.0,0.0,3611,81176,54165,-27011
19940,0.0,0.0,0.0,3611,81180,54165,-27015
19941,0.0,0.0,0.0,3611,81184,54165,-27019
19943,0.0,0.0,0.0,3611,81188,54165,-27023
19944,0.0,0.0,0.0,3611,81192,54165,-27027
19945,0.0,0.0,0.0,3611,81196,54165,-27031
19947,0.0,0.0,0.0,3611,81200,54165,-27035
19948,0.0,0.0,0.0,3611,81204,54165,-27039
19949,0.0,0.0,0.0,3611,81208,54165,-27043
19950,0.0,0.0,0.0,3611,81212,54165,-27047
19951,0.0,0.0,0.0,3611,81216,54165,-27051
19954,0.0,0.0,0.0,3611,81220,54165,-27055
19955,0.0,0.0,0.0,3611,81224,54165,-27059
19956,0.0,0.0,0.0,3611,81228,54165,-27063
19958,0.0,0.0,0.0,3611,81232,54165,-27067
19960,0.0,0.0,0.0,3611,81236,54165,-27071
19962,0.0,0.0,0.0,3611,81240,54165,-27075
19963,0.0,0.0,0.0,3611,81244,54165,-27079
19964,0.0,0.0,0.0,3611,81248,54165,-27083
19965,0.0,0.0,0.0,3611,81252,54165,-27087
19966,0.0,0.0,0.0,3611,81256,54165,-27091
19970,0.0,0.0,0.0,3611,81260,54165,-27095
19971,0.0,0.0,0.0,3611,81264,54165,-27099
19972,0.0,0.0,0.0,3611,81268,54165,-27103
19974,0.0,0.0,0.0,3611,81272,54165,-27107
19975,0.0,0.0,0.0,3611,81276,54165,-27111
19976,0.0,0.0,0.0,3611,81280,54165,-27115
19977,0.0,0.0,0.0,3611,81284,54165,-27119
19978,0.0,0.0,0.0,3611,81288,54165,-27123
19979,0.0,0.0,0.0,3611,81292,54165,-27127
19980,0.0,0.0,0.0,3611,81296,54165,-27131
19981,0.0,0.0,0.0,3611,81300,54165,-27135
19982,0.0,0.0,0.0,3611,81304,54165,-27139
19983,0.0,0.0,0.0,3611,81308,54165,-27143
19984,0.0,0.0,0.0,3611,81312,54165,-27147
19985,0.0,0.0,0.0,3611,81316,54165,-27151
19986,0.0,0.0,0.0,3611,81320,54165,-27155
19987,0.0,0.0,0.0,3611,81324,54165,-27159
19988,0.0,0.0,0.0,3611,81328,54165,-27163
19989,0.0,0.0,0.0,3611,81332,54165,-27167
19991,0.0,0.0,0.0,3611,81336,54165,-27171
19993,0.0,0.0,0.0,3611,81340,54165,-27175
19994,0.0,0.0,0.0,3611,81344,54165,-27179
19995,0.0,0.0,0.0,3611,81348,54165,-27183
19996,0.0,0.0,0.0,3611,81352,54165,-27187
19997,0.0,0.0,0.0,3611,81356,54165,-27191
19998,0.0,0.0,0.0,3611,81360,54165,-27195
19999,0.0,0.0,0.0,3611,81364,54165,-27199
20001,0.0,0.0,0.0,3611,81368,54165,-27203
20002,0.0,0.0,0.0,3611,81372,54165,-27207
20003,0.0,0.0,0.0,3611,81376,54165,-27211
20004,0.0,0.0,0.0,3611,81380,54165,-27215
20005,0.0,0.0,0.0,3611,81384,54165,-27219
20006,0.0,0.0,0.0,3611,81388,54165,-27223
20007,0.0,0.0,0.0,3611,81392,54165,-27227
20008,0.0,0.0,0.0,3611,81396,54165,-27231
20009,0.0,0.0,0.0,3611,81400,54165,-27235
20010,0.0,0.0,0.0,3611,81404,54165,-27239
20011,0.0,0.0,0.0,3611,81408,54165,-27243
20012,0.0,0.0,0.0,3611,81412,54165,-27247
20013,0.0,0.0,0.0,3611,81416,54165,-27251
20014,0.0,0.0,0.0,3611,81420,54165,-27255
20015,0.0,0.0,0.0,3611,81424,54165,-27259
20016,0.0,0.0,0.0,3611,81428,54165,-27263
20017,0.0,0.0,0.0,3611,81432,54165,-27267
20018,0.0,0.0,0.0,3611,81436,54165,-27271
20019,0.0,0.0,0.0,3611,81440,54165,-27275
20021,0.0,0.0,0.0,3611,81444,54165,-27279
20022,0.0,0.0,0.0,3611,81448,54165,-27283
20023,0.0,0.0,0.0,3611,81452,54165,-27287
20025,0.0,0.0,0.0,3611,81456,54165,-27291
20027,0.0,0.0,0.0,3611,81460,54165,-27295
20028,0.0,0.0,0.0,3611,81464,54165,-27299
20029,0.0,0.0,0.0,3611,81468,54165,-27303
20030,0.0,0.0,0.0,3611,81472,54165,-27307
20033,0.0,0.0,0.0,3611,81476,54165,-27311
20034,0.0,0.0,0.0,3611,81480,54165,-27315
20037,0.0,0.0,0.0,3611,81484,54165,-27319
20038,0.0,0.0,0.0,3611,81488,54165,-27323
20039,0.0,0.0,0.0,3611,81492,54165,-27327
20040,0.0,0.0,0.0,3611,81496,54165,-27331
20041,0.0,0.0,0.0,3611,81500,54165,-27335
20042,0.0,0.0,0.0,3611,81504,54165,-27339
20043,0.0,0.0,0.0,3611,81508,54165,-27343
20045,0.0,0.0,0.0,3611,81512,54165,-27347
20047,0.0,0.0,0.0,3611,81516,54165,-27351
20048,0.0,0.0,0.0,3611,81520,54165,-27355
20049,0.0,0.0,0.0,3611,81524,54165,-27359
20050,0.0,0.0,0.0,3611,81528,54165,-27363
20051,0.0,0.0,0.0,3611,81532,54165,-27367
20053,0.0,0.0,0.0,3611,81536,54165,-27371
20054,0.0,0.0,0.0,3611,81540,54165,-27375
20055,0.0,0.0,0.0,3611,81544,54165,-27379
20056,0.0,0.0,0.0,3611,81548,54165,-27383
20058,0.0,0.0,0.0,3611,81552,54165,-27387
20059,0.0,0.0,0.0,3611,81556,54165,-27391
20060,0.0,0.0,0.0,3611,81560,54165,-27395
20061,0.0,0.0,0.0,3611,81564,54165,-27399
20064,0.0,0.0,0.0,3611,81568,54165,-27403
20065,0.0,0.0,0.0,3611,81572,54165,-27407
20066,0.0,0.0,0.0,3611,81576,54165,-27411
20067,0.0,0.0,0.0,3611,81580,54165,-27415
20069,0.0,0.0,0.0,3611,81584,54165,-27419
20070,0.0,0.0,0.0,3611,81588,54165,-27423
20071,0.0,0.0,0.0,3611,81592,54165,-27427
20072,0.0,0.0,0.0,3611,81596,54165,-27431
20073,0.0,0.0,0.0,3611,81600,54165,-27435
20074,0.0,0.0,0.0,3611,81604,54165,-27439
20075,0.0,0.0,0.0,3611,81608,54165,-27443
20076,0.0,0.0,0.0,3611,81612,54165,-27447
20077,0.0,0.0,0.0,3611,81616,54165,-27451
20078,0.0,0.0,0.0,3611,81620,54165,-27455
20079,0.0,0.0,0.0,3611,81624,54165,-27459
20080,0.0,0.0,0.0,3611,81628,54165,-27463
20081,0.0,0.0,0.0,3611,81632,54165,-27467
20082,0.0,0.0,0.0,3611,81636,54165,-27471
20083,0.0,0.0,0.0,3611,81640,54165,-27475
20084,0.0,0.0,0.0,3611,81644,54165,-27479
20085,0.0,0.0,0.0,3611,81648,54165,-27483
20087,0.0,0.0,0.0,3611,81652,54165,-27487
20088,0.0,0.0,0.0,3611,81656,54165,-27491
20091,0.0,0.0,0.0,3611,81660,54165,-27495
20092,0.0,0.0,0.0,3611,81664,54165,-27499
20093,0.0,0.0,0.0,3611,81668,54165,-27503
20094,0.0,0.0,0.0,3611,81672,54165,-27507
20095,0.0,0.0,0.0,3611,81676,54165,-27511
20097,0.0,0.0,0.0,3611,81680,54165,-27515
20098,0.0,0.0,0.0,3611,81684,54165,-27519
20099,0.0,0.0,0.0,3611,81688,54165,-27523
20100,0.0,0.0,0.0,3611,81692,54165,-27527
20101,0.0,0.0,0.0,3611,81696,54165,-27531
20102,0.0,0.0,0.0,3611,81700,54165,-27535
20103,0.0,0.0,0.0,3611,81704,54165,-27539
20104,0.0,0.0,0.0,3611,81708,54165,-27543
20105,0.0,0.0,0.0,3611,81712,54165,-27547
20106,0.0,0.0,0.0,3611,81716,54165,-27551
20107,0.0,0.0,0.0,3611,81720,54165,-27555
20108,0.0,0.0,0.0,3611,81724,54165,-27559
20109,0.0,0.0,0.0,3611,81728,54165,-27563
20110,0.0,0.0,0.0,3611,81732,54165,-27567
20112,0.0,0.0,0.0,3611,81736,54165,-27571
20113,0.0,0.0,0.0,3611,81740,54165,-27575
20115,0.0,0.0,0.0,3611,81744,54165,-27579
20116,0.0,0.0,0.0,3611,81748,54165,-27583
20118,0.0,0.0,0.0,3611,81752,54165,-27587
20119,0.0,0.0,0.0,3611,81756,54165,-27591
20121,0.0,0.0,0.0,3611,81760,54165,-27595
20122,0.0,0.0,0.0,3611,81764,54165,-27599
20123,0.0,0.0,0.0,3611,81768,54165,-27603
20124,0.0,0.0,0.0,3611,81772,54165,-27607
20125,0.0,0.0,0.0,3611,81776,54165,-27611
20126,0.0,0.0,0.0,3611,81780,54165,-27615
20128,0.0,0.0,0.0,3611,81784,54165,-27619
20129,0.0,0.0,0.0,3611,81788,54165,-27623
20130,0.0,0.0,0.0,3611,81792,54165,-27627
20131,0.0,0.0,0.0,3611,81796,54165,-27631
20132,0.0,0.0,0.0,3611,81800,54165,-27635
20133,0.0,0.0,0.0,3611,81804,54165,-27639
20134,0.0,0.0,0.0,3611,81808,54165,-27643
20135,0.0,0.0,0.0,3611,81812,54165,-27647
20136,0.0,0.0,0.0,3611,81816,54165,-27651
20137,0.0,0.0,0.0,3611,81820,54165,-27655
20139,0.0,0.0,0.0,3611,81824,54165,-27659
20140,0.0,0.0,0.0,3611,81828,54165,-27663
20141,0.0,0.0,0.0,3611,81832,54165,-27667
20142,0.0,0.0,0.0,3611,81836,54165,-27671
20143,0.0,0.0,0.0,3611,81840,54165,-27675
20144,0.0,0.0,0.0,3611,81844,54165,-27679
20145,0.0,0.0,0.0,3611,81848,54165,-27683
20146,0.0,0.0,0.0,3611,81852,54165,-27687
20148,0.0,0.0,0.0,3611,81856,54165,-27691
20149,0.0,0.0,0.0,3611,81860,54165,-27695
20150,0.0,0.0,0.0,3611,81864,54165,-27699
20152,0.0,0.0,0.0,3611,81868,54165,-27703
20153,0.0,0.0,0.0,3611,81872,54165,-27707
20155,0.0,0.0,0.0,3611,81876,54165,-27711
20156,0.0,0.0,0.0,3611,81880,54165,-27715
20157,0.0,0.0,0.0,3611,81884,54165,-27719
20158,0.0,0.0,0.0,3611,81888,54165,-27723
20159,0.0,0.0,0.0,3611,81892,54165,-27727
20160,0.0,0.0,0.0,3611,81896,54165,-27731
20161,0.0,0.0,0.0,3611,81900,54165,-27735
20162,0.0,0.0,0.0,3611,81904,54165,-27739
20163,0.0,0.0,0.0,3611,81908,54165,-27743
20164,0.0,0.0,0.0,3611,81912,54165,-27747
20165,0.0,0.0,0.0,3611,81916,54165,-27751
20166,0.0,0.0,0.0,3611,81920,54165,-27755
20168,0.0,0.0,0.0,3611,81924,54165,-27759
20169,0.0,0.0,0.0,3611,81928,54165,-27763
20171,0.0,0.0,0.0,3611,81932,54165,-27767
20173,0.0,0.0,0.0,3611,81936,54165,-27771
20174,0.0,0.0,0.0,3611,81940,54165,-27775
20175,0.0,0.0,0.0,3611,81944,54165,-27779
20176,0.0,0.0,0.0,3611,81948,54165,-27783
20178,0.0,0.0,0.0,3611,81952,54165,-27787
20180,0.0,0.0,0.0,3611,81956,54165,-27791
20181,0.0,0.0,0.0,3611,81960,54165,-27795
20183,0.0,0.0,0.0,3611,81964,54165,-27799
20184,0.0,0.0,0.0,3611,81968,54165,-27803
20185,0.0,0.0,0.0,3611,81972,54165,-27807
20186,0.0,0.0,0.0,3611,81976,54165,-27811
20187,0.0,0.0,0.0,3611,81980,54165,-27815
20188,0.0,0.0,0.0,3611,81984,54165,-27819
20189,0.0,0.0,0.0,3611,81988,54165,-27823
20190,0.0,0.0,0.0,3611,81992,54165,-27827
20191,0.0,0.0,0.0,3611,81996,54165,-27831
20192,0.0,0.0,0.0,3611,82000,54165,-27835
20193,0.0,0.0,0.0,3611,82004,54165,-27839
20195,0.0,0.0,0.0,3611,82008,54165,-27843
20197,0.0,0.0,0.0,3611,82012,54165,-27847
20198,0.0,0.0,0.0,3611,82016,54165,-27851
20199,0.0,0.0,0.0,3611,82020,54165,-27855
20200,0.0,0.0,0.0,3611,82024,54165,-27859
20202,0.0,0.0,0.0,3611,82028,54165,-27863
20203,0.0,0.0,0.0,3611,82032,54165,-27867
20204,0.0,0.0,0.0,3611,82036,54165,-27871
20206,0.0,0.0,0.0,3611,82040,54165,-27875
20208,0.0,0.0,0.0,3611,82044,54165,-27879
20209,0.0,0.0,0.0,3611,82048,54165,-27883
20210,0.0,0.0,0.0,3611,82052,54165,-27887
20211,0.0,0.0,0.0,3611,82056,54165,-27891
20212,0.0,0.0,0.0,3611,82060,54165,-27895
20213,0.0,0.0,0.0,3611,82064,54165,-27899
20214,0.0,0.0,0.0,3611,82068,54165,-27903
20215,0.0,0.0,0.0,3611,82072,54165,-27907
20216,0.0,0.0,0.0,3611,82076,54165,-27911
20217,0.0,0.0,0.0,3611,82080,54165,-27915
20219,0.0,0.0,0.0,3611,82084,54165,-27919
20220,0.0,0.0,0.0,3611,82088,54165,-27923
20222,0.0,0.0,0.0,3611,82092,54165,-27927
20223,0.0,0.0,0.0,3611,82096,54165,-27931
20224,0.0,0.0,0.0,3611,82100,54165,-27935
20225,0.0,0.0,0.0,3611,82104,54165,-27939
20226,0.0,0.0,0.0,3611,82108,54165,-27943
20227,0.0,0.0,0.0,3611,82112,54165,-27947
20228,0.0,0.0,0.0,3611,82116,54165,-27951
20229,0.0,0.0,0.0,3611,82120,54165,-27955
